gameweek,date,day_of_week,start_time,home_team,away_team,home_score,away_score,score,home_xg,away_xg,venue,attendance,referee,status,result,home_team_url,away_team_url,match_report_url
2,2021-09-12,Sun,18:45 (10:45),Manchester City,Tottenham,1,2,1–2,2.0,0.5,Academy Stadium,1126,Abigail Bryne,completed,away_win,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/matches/7bb4bc6e/Manchester-City-Tottenham-September-12-2021-Womens-Super-League
3,2021-09-25,Sat,11:30 (03:30),Everton,Birmingham City,3,1,3–1,1.0,0.2,Walton Hall Park,605,Tom Reeves,completed,home_win,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/matches/f77101d2/Everton-Birmingham-City-September-25-2021-Womens-Super-League
3,2021-09-26,Sun,12:30 (04:30),Manchester Utd,Chelsea,1,6,1–6,1.1,3.3,Leigh Sports Village Stadium,2197,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/matches/56e9bb47/Manchester-United-Chelsea-September-26-2021-Womens-Super-League
3,2021-09-26,Sun,14:00 (06:00),Tottenham,Reading,1,,1–0,2.3,0.2,The Hive Stadium,621,Amy Fearn,completed,home_win,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/matches/d1d887b5/Tottenham-Reading-September-26-2021-Womens-Super-League
3,2021-09-26,Sun,14:00 (06:00),Brighton,Aston Villa,,1,0–1,0.4,0.8,The People’s Pension Stadium,1104,Lisa Benn,completed,away_win,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/matches/d9dab3ec/Brighton-and-Hove-Albion-Aston-Villa-September-26-2021-Womens-Super-League
3,2021-09-26,Sun,15:00 (07:00),West Ham,Leicester City,4,,4–0,2.7,0.4,Chigwell Construction Stadium,1128,Emily Heaslip,completed,home_win,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/matches/cdccfd25/West-Ham-United-Leicester-City-September-26-2021-Womens-Super-League
3,2021-09-26,Sun,18:45 (10:45),Arsenal,Manchester City,5,,5–0,2.8,0.5,Meadow Park,2061,Jane Simms,completed,home_win,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/matches/39e05f38/Arsenal-Manchester-City-September-26-2021-Womens-Super-League
4,2021-10-02,Sat,11:30 (03:30),Chelsea,Brighton,3,1,3–1,1.9,0.3,Cherry Red Records Fans' Stadium,2480,Amy Fearn,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/f381885a/Chelsea-Brighton-and-Hove-Albion-October-2-2021-Womens-Super-League
4,2021-10-02,Sat,17:15 (09:15),Aston Villa,Arsenal,,4,0–4,0.2,1.7,Villa Park,4780,Emily Heaslip,completed,away_win,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/matches/da41a03d/Aston-Villa-Arsenal-October-2-2021-Womens-Super-League
4,2021-10-03,Sun,14:00 (06:00),Reading,Everton,,3,0–3,0.2,2.3,Select Car Leasing Stadium,740,Lucy May,completed,away_win,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/matches/c38eabe3/Reading-Everton-October-3-2021-Womens-Super-League
4,2021-10-03,Sun,14:00 (06:00),Manchester City,West Ham,,2,0–2,1.6,0.5,Academy Stadium,1298,Helen Conley,completed,away_win,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/matches/42568a7a/Manchester-City-West-Ham-United-October-3-2021-Womens-Super-League
4,2021-10-03,Sun,14:00 (06:00),Leicester City,Tottenham,,2,0–2,0.2,2.7,King Power Stadium,2137,Abigail Bryne,completed,away_win,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/matches/418f946f/Leicester-City-Tottenham-October-3-2021-Womens-Super-League
4,2021-10-03,Sun,18:45 (10:45),Birmingham City,Manchester Utd,,2,0–2,0.2,1.7,St Andrew's Trillion Trophy Stadium,650,Lisa Benn,completed,away_win,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/matches/b14e3b11/Birmingham-City-Manchester-United-October-3-2021-Womens-Super-League
5,2021-10-09,Sat,13:30 (05:30),Manchester Utd,Manchester City,2,2,2–2,0.5,1.9,Leigh Sports Village Stadium,3797,Rebecca Welch,completed,draw,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/matches/16314679/Manchester-Derby-Manchester-United-Manchester-City-October-9-2021-Womens-Super-League
5,2021-10-10,Sun,12:30 (04:30),Chelsea,Leicester City,2,,2–0,1.6,0.1,Cherry Red Records Fans' Stadium,5114,Lisa Benn,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/matches/aab96051/Chelsea-Leicester-City-October-10-2021-Womens-Super-League
5,2021-10-10,Sun,14:00 (06:00),Reading,Aston Villa,3,,3–0,0.4,0.6,Select Car Leasing Stadium,578,Louise Saunders,completed,home_win,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/matches/d684cb94/Reading-Aston-Villa-October-10-2021-Womens-Super-League
5,2021-10-10,Sun,14:00 (06:00),Brighton,Tottenham,2,1,2–1,1.4,0.8,The People’s Pension Stadium,1353,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/matches/984ca18a/Brighton-and-Hove-Albion-Tottenham-October-10-2021-Womens-Super-League
5,2021-10-10,Sun,15:00 (07:00),West Ham,Birmingham City,1,1,1–1,0.5,1.3,Chigwell Construction Stadium,1142,Lucy May,completed,draw,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/matches/4f3ee050/West-Ham-United-Birmingham-City-October-10-2021-Womens-Super-League
5,2021-10-10,Sun,15:00 (07:00),Arsenal,Everton,3,,3–0,1.6,0.2,Meadow Park,2165,Helen Conley,completed,home_win,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/matches/a04d90c4/Arsenal-Everton-October-10-2021-Womens-Super-League
6,2021-11-06,Sat,12:30 (05:30),Aston Villa,Chelsea,,1,0–1,0.1,1.7,The Banks's Stadium,715,Abigail Bryne,completed,away_win,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/matches/006ef755/Aston-Villa-Chelsea-November-6-2021-Womens-Super-League
6,2021-11-06,Sat,17:30 (10:30),Everton,Brighton,,1,0–1,0.9,0.4,Walton Hall Park,502,Lucy May,completed,away_win,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/c25b344a/Everton-Brighton-and-Hove-Albion-November-6-2021-Womens-Super-League
6,2021-11-07,Sun,12:15 (04:15),Tottenham,Manchester Utd,1,1,1–1,0.2,0.9,The Hive Stadium,1308,Emily Heaslip,completed,draw,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/matches/2fd91695/Tottenham-Manchester-United-November-7-2021-Womens-Super-League
6,2021-11-07,Sun,14:00 (06:00),Leicester City,Manchester City,1,4,1–4,0.4,2.0,King Power Stadium,242,Helen Conley,completed,away_win,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/matches/a3966fe8/Leicester-City-Manchester-City-November-7-2021-Womens-Super-League
6,2021-11-07,Sun,14:00 (06:00),Birmingham City,Reading,,3,0–3,0.1,2.3,St Andrew's Trillion Trophy Stadium,298,Louise Saunders,completed,away_win,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/matches/a3301c2b/Birmingham-City-Reading-November-7-2021-Womens-Super-League
6,2021-11-07,Sun,18:45 (10:45),Arsenal,West Ham,4,,4–0,2.6,0.4,Meadow Park,1736,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/matches/6737685a/Arsenal-West-Ham-United-November-7-2021-Womens-Super-League
7,2021-11-13,Sat,13:30 (05:30),Tottenham,Arsenal,1,1,1–1,1.2,1.6,The Hive Stadium,2896,Amy Fearn,completed,draw,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/matches/9759318e/North-London-Derby-Tottenham-Arsenal-November-13-2021-Womens-Super-League
7,2021-11-14,Sun,12:30 (04:30),Everton,Manchester Utd,1,1,1–1,1.0,1.1,Walton Hall Park,840,Louise Saunders,completed,draw,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/matches/1e88f86d/Everton-Manchester-United-November-14-2021-Womens-Super-League
7,2021-11-14,Sun,14:00 (06:00),Birmingham City,Aston Villa,,1,0–1,0.7,0.4,St Andrew's Trillion Trophy Stadium,1386,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/matches/7e3413a5/Birmingham-City-Aston-Villa-November-14-2021-Womens-Super-League
7,2021-11-14,Sun,14:00 (06:00),Brighton,Leicester City,1,,1–0,0.3,0.4,The People’s Pension Stadium,3566,Ryan Atkin,completed,home_win,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/matches/b3e7a23d/Brighton-and-Hove-Albion-Leicester-City-November-14-2021-Womens-Super-League
7,2021-11-14,Sun,15:00 (07:00),West Ham,Reading,2,2,2–2,1.4,0.3,Chigwell Construction Stadium,1496,Emily Heaslip,completed,draw,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/matches/d1486727/West-Ham-United-Reading-November-14-2021-Womens-Super-League
7,2021-11-14,Sun,15:00 (07:00),Manchester City,Chelsea,,4,0–4,1.1,1.5,Academy Stadium,3174,Rebecca Welch,completed,away_win,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/matches/e792c3fa/Manchester-City-Chelsea-November-14-2021-Womens-Super-League
8,2021-11-20,Sat,11:30 (03:30),Manchester City,Aston Villa,5,,5–0,2.2,0.0,Academy Stadium,1098,Abigail Bryne,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/matches/c53d45e0/Manchester-City-Aston-Villa-November-20-2021-Womens-Super-League
8,2021-11-21,Sun,12:15 (04:15),Manchester Utd,Arsenal,,2,0–2,0.7,1.6,Leigh Sports Village Stadium,2186,Emily Heaslip,completed,away_win,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/matches/1b4b6f56/Manchester-United-Arsenal-November-21-2021-Womens-Super-League
8,2021-11-21,Sun,14:00 (06:00),Chelsea,Birmingham City,5,,5–0,4.6,0.0,Cherry Red Records Fans' Stadium,2704,Naguy Maertens,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/matches/4d55877b/Chelsea-Birmingham-City-November-21-2021-Womens-Super-League
8,2021-11-21,Sun,14:00 (06:00),Leicester City,Everton,,1,0–1,0.2,2.7,Pirelli Stadium,685,Lucy May,completed,away_win,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/matches/20555d6a/Leicester-City-Everton-November-21-2021-Womens-Super-League
8,2021-11-21,Sun,14:00 (06:00),Reading,Brighton,2,,2–0,1.0,0.5,Select Car Leasing Stadium,733,Helen Conley,completed,home_win,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/f673c6df/Reading-Brighton-and-Hove-Albion-November-21-2021-Womens-Super-League
8,2021-11-21,Sun,15:00 (07:00),West Ham,Tottenham,1,,1–0,0.5,0.6,Chigwell Construction Stadium,1242,Lisa Benn,completed,home_win,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/matches/58ee9d5e/West-Ham-United-Tottenham-November-21-2021-Womens-Super-League
9,2021-12-11,Sat,11:30 (03:30),Reading,Chelsea,1,,1–0,0.2,1.7,Select Car Leasing Stadium,742,Louise Saunders,completed,home_win,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/matches/8a7e4130/Reading-Chelsea-December-11-2021-Womens-Super-League
9,2021-12-12,Sun,12:30 (04:30),Brighton,Manchester Utd,,2,0–2,0.3,1.7,The People’s Pension Stadium,1776,Abigail Bryne,completed,away_win,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/matches/1fdff3dd/Brighton-and-Hove-Albion-Manchester-United-December-12-2021-Womens-Super-League
9,2021-12-12,Sun,13:00 (05:00),Everton,West Ham,1,1,1–1,1.1,1.8,Walton Hall Park,432,Lucy May,completed,draw,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/matches/3f03affa/Everton-West-Ham-United-December-12-2021-Womens-Super-League
9,2021-12-12,Sun,14:00 (06:00),Birmingham City,Manchester City,2,3,2–3,1.8,2.4,St Andrew's Trillion Trophy Stadium,812,Helen Conley,completed,away_win,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/matches/a39fb378/Birmingham-City-Manchester-City-December-12-2021-Womens-Super-League
9,2021-12-12,Sun,18:00 (10:00),Aston Villa,Tottenham,1,2,1–2,0.6,1.2,The Banks's Stadium,385,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/matches/516c4a38/Aston-Villa-Tottenham-December-12-2021-Womens-Super-League
9,2021-12-12,Sun,18:45 (10:45),Arsenal,Leicester City,4,,4–0,2.7,0.1,Meadow Park,1316,Emily Heaslip,completed,home_win,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/matches/1b360acc/Arsenal-Leicester-City-December-12-2021-Womens-Super-League
10,2021-12-19,Sun,12:00 (04:00),Manchester Utd,Aston Villa,5,,5–0,2.2,0.5,Leigh Sports Village Stadium,1001,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/matches/6fcad0e5/Manchester-United-Aston-Villa-December-19-2021-Womens-Super-League
10,2021-12-19,Sun,14:00 (06:00),Tottenham,Everton,1,,1–0,0.4,0.7,The Hive Stadium,576,Naguy Maertens,completed,home_win,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/matches/43234872/Tottenham-Everton-December-19-2021-Womens-Super-League
10,2021-12-19,Sun,14:00 (06:00),Leicester City,Birmingham City,2,,2–0,0.7,0.9,King Power Stadium,2124,Lisa Benn,completed,home_win,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/matches/9eee247d/Leicester-City-Birmingham-City-December-19-2021-Womens-Super-League
11,2022-01-09,Sun,12:00 (04:00),Brighton,Manchester City,,6,0–6,0.1,1.6,The People’s Pension Stadium,1345,Emily Heaslip,completed,away_win,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/matches/a5297e2b/Brighton-and-Hove-Albion-Manchester-City-January-9-2022-Womens-Super-League
11,2022-01-09,Sun,14:00 (06:00),Birmingham City,Arsenal,2,,2–0,0.7,0.6,St Andrew's Trillion Trophy Stadium,582,Lucy May,completed,home_win,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/matches/70f1d96c/Birmingham-City-Arsenal-January-9-2022-Womens-Super-League
11,2022-01-09,Sun,14:00 (06:00),Reading,Leicester City,1,,1–0,1.1,0.4,Select Car Leasing Stadium,501,Louise Saunders,completed,home_win,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/matches/e6f3073a/Reading-Leicester-City-January-9-2022-Womens-Super-League
12,2022-01-15,Sat,12:00 (04:00),Manchester Utd,Birmingham City,5,,5–0,1.7,0.1,Leigh Sports Village Stadium,1015,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/matches/c68ad409/Manchester-United-Birmingham-City-January-15-2022-Womens-Super-League
12,2022-01-15,Sat,12:30 (04:30),Aston Villa,Manchester City,,3,0–3,0.1,1.9,The Banks's Stadium,483,Louise Saunders,completed,away_win,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/matches/9f7c4589/Aston-Villa-Manchester-City-January-15-2022-Womens-Super-League
12,2022-01-16,Sun,14:00 (06:00),Leicester City,Brighton,1,,1–0,0.4,0.2,King Power Stadium,1667,Abigail Bryne,completed,home_win,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/d52b9513/Leicester-City-Brighton-and-Hove-Albion-January-16-2022-Womens-Super-League
12,2022-01-16,Sun,18:45 (10:45),Tottenham,West Ham,1,1,1–1,1.6,0.2,The Hive Stadium,678,Amy Fearn,completed,draw,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/matches/a74eb91c/Tottenham-West-Ham-United-January-16-2022-Womens-Super-League
13,2022-01-23,Sun,12:00 (04:00),Manchester Utd,Tottenham,3,,3–0,0.8,0.8,Leigh Sports Village Stadium,1519,Lucy May,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/matches/1af6fbf9/Manchester-United-Tottenham-January-23-2022-Womens-Super-League
13,2022-01-23,Sun,12:30 (04:30),Brighton,Chelsea,,,0–0,0.1,1.8,The People’s Pension Stadium,1743,Kirsty Dowle,completed,draw,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/matches/b98b1656/Brighton-and-Hove-Albion-Chelsea-January-23-2022-Womens-Super-League
13,2022-01-23,Sun,14:00 (06:00),Leicester City,Aston Villa,1,2,1–2,0.4,0.6,Pirelli Stadium,616,Naguy Maertens,completed,away_win,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/matches/8319d717/Leicester-City-Aston-Villa-January-23-2022-Womens-Super-League
13,2022-01-23,Sun,14:00 (06:00),Reading,Birmingham City,3,2,3–2,1.5,0.7,Select Car Leasing Stadium,552,Lisa Benn,completed,home_win,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/matches/25831053/Reading-Birmingham-City-January-23-2022-Womens-Super-League
13,2022-01-23,Sun,15:00 (07:00),West Ham,Everton,3,,3–0,1.5,0.3,Chigwell Construction Stadium,1372,Lauren Impey,completed,home_win,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/matches/59a25d65/West-Ham-United-Everton-January-23-2022-Womens-Super-League
13,2022-01-23,Sun,18:45 (10:45),Manchester City,Arsenal,1,1,1–1,1.1,0.2,Academy Stadium,2355,Abigail Bryne,completed,draw,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/matches/96ce1fb0/Manchester-City-Arsenal-January-23-2022-Womens-Super-League
10,2022-01-26,Wed,19:00 (11:00),Chelsea,West Ham,2,,2–0,1.5,0.0,Cherry Red Records Fans' Stadium,2554,Ryan Atkin,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/matches/091b9280/Chelsea-West-Ham-United-January-26-2022-Womens-Super-League
10,2022-01-27,Thu,19:30 (11:30),Arsenal,Brighton,2,1,2–1,1.1,0.1,Meadow Park,1617,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/5a1d96c3/Arsenal-Brighton-and-Hove-Albion-January-27-2022-Womens-Super-League
14,2022-02-05,Sat,12:30 (04:30),Arsenal,Manchester Utd,1,1,1–1,2.3,1.7,Meadow Park,2385,Naguy Maertens,completed,draw,https://fbref.com/en/squads/411b1108/2021-2022/Arsenal-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2021-2022/Manchester-United-Women-Stats,https://fbref.com/en/matches/c26566d7/Arsenal-Manchester-United-February-5-2022-Womens-Super-League
14,2022-02-06,Sun,12:30 (04:30),Chelsea,Manchester City,1,,1–0,1.6,1.0,Cherry Red Records Fans' Stadium,3321,Amy Fearn,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2021-2022/Chelsea-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2021-2022/Manchester-City-Women-Stats,https://fbref.com/en/matches/433387dd/Chelsea-Manchester-City-February-6-2022-Womens-Super-League
14,2022-02-06,Sun,13:00 (05:00),Everton,Reading,1,2,1–2,2.0,2.8,Walton Hall Park,242,Andrew Kitchen,completed,away_win,https://fbref.com/en/squads/c4989550/2021-2022/Everton-Women-Stats,https://fbref.com/en/squads/5d020380/2021-2022/Reading-Women-Stats,https://fbref.com/en/matches/55165078/Everton-Reading-February-6-2022-Womens-Super-League
14,2022-02-06,Sun,14:00 (06:00),Birmingham City,Leicester City,1,2,1–2,0.7,3.6,St Andrew's Trillion Trophy Stadium,810,Rob Whitton,completed,away_win,https://fbref.com/en/squads/e3719fe4/Birmingham-City-Women-Stats,https://fbref.com/en/squads/23bce84e/2021-2022/Leicester-City-Women-Stats,https://fbref.com/en/matches/9c3aea37/Birmingham-City-Leicester-City-February-6-2022-Womens-Super-League
14,2022-02-06,Sun,14:00 (06:00),Tottenham,Brighton,4,,4–0,2.6,0.6,The Hive Stadium,557,Lauren Impey,completed,home_win,https://fbref.com/en/squads/e8e4577c/2021-2022/Tottenham-Women-Stats,https://fbref.com/en/squads/fa2752bc/2021-2022/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/cd4a9fe7/Tottenham-Brighton-and-Hove-Albion-February-6-2022-Womens-Super-League
14,2022-02-06,Sun,18:00 (10:00),Aston Villa,West Ham,1,2,1–2,1.8,1.6,The Banks's Stadium,334,Lucy May,completed,away_win,https://fbref.com/en/squads/53157aa8/2021-2022/Aston-Villa-Women-Stats,https://fbref.com/en/squads/52d65cea/2021-2022/West-Ham-United-Women-Stats,https://fbref.com/en/matches/34c248ce/Aston-Villa-West-Ham-United-February-6-2022-Womens-Super-League
