gameweek,date,day_of_week,start_time,home_team,away_team,home_score,away_score,score,home_xg,away_xg,venue,attendance,referee,status,result,home_team_url,away_team_url,match_report_url
3,2023-10-15,Sun,14:00 (06:00),Arsenal,Aston Villa,2,1,2–1,2.3,0.2,Emirates Stadium,35829,Amy Fearn,completed,home_win,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/matches/347b8726/Arsenal-Aston-Villa-October-15-2023-Womens-Super-League
3,2023-10-15,Sun,16:00 (08:00),Brighton,Tottenham,1,3,1–3,1.1,1.2,Broadfield Stadium,6951,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/matches/67804085/Brighton-and-Hove-Albion-Tottenham-October-15-2023-Womens-Super-League
3,2023-10-15,Sun,16:30 (08:30),Liverpool,Everton,,1,0–1,0.8,0.6,Anfield,23088,Abigail Byrne,completed,away_win,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/matches/348b2460/Merseyside-Derby-Liverpool-Everton-October-15-2023-Womens-Super-League
4,2023-10-21,Sat,12:30 (04:30),Aston Villa,Tottenham,2,4,2–4,2.0,1.1,Poundland Bescot Stadium,2810,Lauren Impey,completed,away_win,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/matches/22b2aa2b/Aston-Villa-Tottenham-October-21-2023-Womens-Super-League
4,2023-10-21,Sat,17:15 (09:15),Leicester City,Manchester City,,1,0–1,1.1,2.6,King Power Stadium,2447,Farai Hallam,completed,away_win,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/matches/de472897/Leicester-City-Manchester-City-October-21-2023-Womens-Super-League
4,2023-10-22,Sun,13:00 (05:00),Everton,Manchester Utd,,5,0–5,0.6,2.9,Walton Hall Park,1990,Adam Herczeg,completed,away_win,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/matches/7a444f20/Everton-Manchester-United-October-22-2023-Womens-Super-League
4,2023-10-22,Sun,14:00 (06:00),Chelsea,Brighton,4,2,4–2,4.6,0.5,Cherry Red Records Fans' Stadium,3647,Stacey Fullicks,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/657a2a36/Chelsea-Brighton-and-Hove-Albion-October-22-2023-Womens-Super-League
4,2023-10-22,Sun,15:00 (07:00),West Ham,Liverpool,1,1,1–1,0.9,0.7,Chigwell Construction Stadium,1163,Steven Hughes,completed,draw,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/matches/2ef5aa24/West-Ham-United-Liverpool-October-22-2023-Womens-Super-League
4,2023-10-22,Sun,18:45 (10:45),Bristol City,Arsenal,1,2,1–2,0.2,2.4,Ashton Gate Stadium,12008,Adewunmi Soneye,completed,away_win,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/matches/b19433f5/Bristol-City-Arsenal-October-22-2023-Womens-Super-League
5,2023-11-04,Sat,12:30 (05:30),Aston Villa,Chelsea,,6,0–6,0.7,5.4,Poundland Bescot Stadium,4086,Abigail Byrne,completed,away_win,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/matches/b123ff20/Aston-Villa-Chelsea-November-4-2023-Womens-Super-League
5,2023-11-05,Sun,12:30 (04:30),Arsenal,Manchester City,2,1,2–1,2.0,1.5,Meadow Park,3453,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/matches/0f32b90c/Arsenal-Manchester-City-November-5-2023-Womens-Super-League
5,2023-11-05,Sun,14:00 (06:00),Tottenham,Everton,1,1,1–1,2.0,1.4,Gaughan Group Stadium,1920,Emily Heaslip,completed,draw,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/matches/7497720a/Tottenham-Everton-November-5-2023-Womens-Super-League
5,2023-11-05,Sun,14:00 (06:00),Liverpool,Leicester City,2,1,2–1,1.1,0.2,Prenton Park,1783,Phoebe Cross,completed,home_win,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/matches/864d7507/Liverpool-Leicester-City-November-5-2023-Womens-Super-League
5,2023-11-05,Sun,15:00 (07:00),West Ham,Bristol City,2,3,2–3,1.3,1.4,Chigwell Construction Stadium,791,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/matches/b7a09c7a/West-Ham-United-Bristol-City-November-5-2023-Womens-Super-League
5,2023-11-05,Sun,18:45 (10:45),Brighton,Manchester Utd,2,2,2–2,1.6,2.5,Broadfield Stadium,3444,Elizabeth Simms,completed,draw,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/matches/fb8d569e/Brighton-and-Hove-Albion-Manchester-United-November-5-2023-Womens-Super-League
6,2023-11-12,Sun,12:00 (04:00),Manchester Utd,West Ham,5,,5–0,1.8,0.8,Leigh Sports Village Stadium,4396,Phoebe Cross,completed,home_win,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/matches/9d2db64b/Manchester-United-West-Ham-United-November-12-2023-Womens-Super-League
6,2023-11-12,Sun,12:30 (04:30),Tottenham,Liverpool,1,1,1–1,1.0,1.2,Gaughan Group Stadium,2155,Abigail Byrne,completed,draw,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/matches/cdaf35ed/Tottenham-Liverpool-November-12-2023-Womens-Super-League
6,2023-11-12,Sun,13:00 (05:00),Manchester City,Brighton,,1,0–1,2.8,1.0,Joie Stadium,2885,Adam Herczeg,completed,away_win,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/c4dca979/Manchester-City-Brighton-and-Hove-Albion-November-12-2023-Womens-Super-League
6,2023-11-12,Sun,13:00 (05:00),Everton,Chelsea,,3,0–3,0.5,0.7,Walton Hall Park,1737,Lauren Impey,completed,away_win,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/matches/f62ef802/Everton-Chelsea-November-12-2023-Womens-Super-League
6,2023-11-12,Sun,14:00 (06:00),Bristol City,Aston Villa,,2,0–2,0.2,1.1,Ashton Gate Stadium,4407,Melissa Burgin,completed,away_win,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/matches/42098f91/Bristol-City-Aston-Villa-November-12-2023-Womens-Super-League
6,2023-11-12,Sun,18:45 (10:45),Leicester City,Arsenal,2,6,2–6,1.0,6.1,King Power Stadium,4179,Stacey Fullicks,completed,away_win,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/matches/e3abfdd5/Leicester-City-Arsenal-November-12-2023-Womens-Super-League
7,2023-11-18,Sat,13:30 (05:30),Chelsea,Liverpool,5,1,5–1,3.3,0.5,Stamford Bridge,12802,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/matches/8a6e6b1c/Chelsea-Liverpool-November-18-2023-Womens-Super-League
7,2023-11-19,Sun,13:00 (05:00),Everton,Bristol City,2,2,2–2,2.1,0.7,Walton Hall Park,886,Adewunmi Soneye,completed,draw,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/matches/ee6ba327/Everton-Bristol-City-November-19-2023-Womens-Super-League
7,2023-11-19,Sun,14:00 (06:00),Brighton,Arsenal,,3,0–3,0.4,2.4,Broadfield Stadium,4921,Tim Robinson,completed,away_win,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/matches/d6bd5b73/Brighton-and-Hove-Albion-Arsenal-November-19-2023-Womens-Super-League
7,2023-11-19,Sun,15:00 (07:00),Leicester City,Tottenham,1,1,1–1,0.8,1.0,King Power Stadium,1953,Andy Madley,completed,draw,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/matches/f822f444/Leicester-City-Tottenham-November-19-2023-Womens-Super-League
7,2023-11-19,Sun,15:00 (07:00),West Ham,Aston Villa,2,3,2–3,1.5,1.0,Chigwell Construction Stadium,1406,Keith Stroud,completed,away_win,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/matches/069a48b1/West-Ham-United-Aston-Villa-November-19-2023-Womens-Super-League
7,2023-11-19,Sun,16:30 (08:30),Manchester Utd,Manchester City,1,3,1–3,1.5,1.2,Old Trafford,43615,Cheryl Foster,completed,away_win,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/matches/db42fc1f/Manchester-Derby-Manchester-United-Manchester-City-November-19-2023-Womens-Super-League
8,2023-11-26,Sun,12:30 (04:30),Bristol City,Manchester Utd,,2,0–2,0.3,2.4,Ashton Gate Stadium,14138,Stacey Fullicks,completed,away_win,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/matches/f8e00e36/Bristol-City-Manchester-United-November-26-2023-Womens-Super-League
8,2023-11-26,Sun,14:00 (06:00),Chelsea,Leicester City,5,2,5–2,2.1,1.0,Cherry Red Records Fans' Stadium,2558,Megan Wilson,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/matches/3cca14c2/Chelsea-Leicester-City-November-26-2023-Womens-Super-League
8,2023-11-26,Sun,14:00 (06:00),Arsenal,West Ham,3,,3–0,0.9,0.9,Meadow Park,3686,Lisa Benn,completed,home_win,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/matches/943e4e03/Arsenal-West-Ham-United-November-26-2023-Womens-Super-League
8,2023-11-26,Sun,14:00 (06:00),Liverpool,Brighton,4,,4–0,3.1,0.4,Prenton Park,1344,Adewunmi Soneye,completed,home_win,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/b435eaeb/Liverpool-Brighton-and-Hove-Albion-November-26-2023-Womens-Super-League
8,2023-11-26,Sun,16:30 (08:30),Aston Villa,Everton,1,2,1–2,1.2,1.2,Villa Park,4203,Stacey Pearson,completed,away_win,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/matches/29e82f5f/Aston-Villa-Everton-November-26-2023-Womens-Super-League
8,2023-11-26,Sun,18:45 (10:45),Manchester City,Tottenham,7,,7–0,2.5,0.6,Joie Stadium,2134,Richie Watkins,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/matches/613ac3ff/Manchester-City-Tottenham-November-26-2023-Womens-Super-League
9,2023-12-09,Sat,12:00 (04:00),Manchester City,Aston Villa,2,1,2–1,2.1,0.4,Joie Stadium,3047,Abigail Byrne,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/matches/038139e5/Manchester-City-Aston-Villa-December-9-2023-Womens-Super-League
9,2023-12-10,Sun,12:30 (04:30),Arsenal,Chelsea,4,1,4–1,3.0,0.8,Emirates Stadium,59042,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/matches/d0ce2b85/Arsenal-Chelsea-December-10-2023-Womens-Super-League
9,2023-12-10,Sun,14:00 (06:00),Liverpool,Bristol City,1,1,1–1,0.8,0.9,Prenton Park,1341,Stacey Fullicks,completed,draw,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/matches/a8b5e69a/Liverpool-Bristol-City-December-10-2023-Womens-Super-League
9,2023-12-10,Sun,14:00 (06:00),Brighton,Leicester City,2,2,2–2,2.3,0.7,Broadfield Stadium,1954,Melissa Burgin,completed,draw,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/matches/f14b76f8/Brighton-and-Hove-Albion-Leicester-City-December-10-2023-Womens-Super-League
9,2023-12-10,Sun,15:00 (07:00),West Ham,Everton,,1,0–1,1.1,0.8,Chigwell Construction Stadium,614,Adewunmi Soneye,completed,away_win,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/matches/21d4f81e/West-Ham-United-Everton-December-10-2023-Womens-Super-League
9,2023-12-10,Sun,18:45 (10:45),Tottenham,Manchester Utd,,4,0–4,1.0,1.1,Gaughan Group Stadium,2152,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/matches/32d52832/Tottenham-Manchester-United-December-10-2023-Womens-Super-League
10,2023-12-16,Sat,12:00 (04:00),Tottenham,Arsenal,1,,1–0,0.4,2.5,Tottenham Hotspur Stadium,19480,Cheryl Foster,completed,home_win,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/matches/66b3ad8c/North-London-Derby-Tottenham-Arsenal-December-16-2023-Womens-Super-League
10,2023-12-17,Sun,12:15 (04:15),Manchester Utd,Liverpool,1,2,1–2,1.7,1.8,Leigh Sports Village Stadium,6303,Lauren Impey,completed,away_win,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/matches/2ee79618/North-West-Derby-Manchester-United-Liverpool-December-17-2023-Womens-Super-League
10,2023-12-17,Sun,13:00 (05:00),Everton,Manchester City,1,4,1–4,0.3,2.0,Walton Hall Park,1167,Stacey Pearson,completed,away_win,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/matches/2ee5c11b/Everton-Manchester-City-December-17-2023-Womens-Super-League
10,2023-12-17,Sun,14:00 (06:00),Bristol City,Chelsea,,3,0–3,0.5,1.4,Ashton Gate Stadium,9442,Amy Fearn,completed,away_win,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/matches/8741dfa4/Bristol-City-Chelsea-December-17-2023-Womens-Super-League
10,2023-12-17,Sun,15:00 (07:00),Leicester City,West Ham,1,1,1–1,1.6,1.4,King Power Stadium,1521,Abigail Byrne,completed,draw,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/matches/f9868bdc/Leicester-City-West-Ham-United-December-17-2023-Womens-Super-League
10,2023-12-17,Sun,18:45 (10:45),Aston Villa,Brighton,1,,1–0,1.9,0.3,Poundland Bescot Stadium,1784,Emily Heaslip,completed,home_win,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/ef8af7ac/Aston-Villa-Brighton-and-Hove-Albion-December-17-2023-Womens-Super-League
11,2024-01-19,Fri,19:00 (11:00),Leicester City,Aston Villa,,1,0–1,1.8,1.1,Pirelli Stadium,1064,Jane Simms,completed,away_win,https://fbref.com/en/squads/23bce84e/2023-2024/Leicester-City-Women-Stats,https://fbref.com/en/squads/53157aa8/2023-2024/Aston-Villa-Women-Stats,https://fbref.com/en/matches/1ad571b5/Leicester-City-Aston-Villa-January-19-2024-Womens-Super-League
11,2024-01-20,Sat,14:00 (06:00),Arsenal,Everton,2,1,2–1,2.4,0.3,Meadow Park,3713,Melissa Burgin,completed,home_win,https://fbref.com/en/squads/411b1108/2023-2024/Arsenal-Women-Stats,https://fbref.com/en/squads/c4989550/2023-2024/Everton-Women-Stats,https://fbref.com/en/matches/e3a55ad9/Arsenal-Everton-January-20-2024-Womens-Super-League
11,2024-01-21,Sun,12:30 (04:30),Chelsea,Manchester Utd,3,1,3–1,1.7,1.0,Stamford Bridge,20743,Abigail Byrne,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2023-2024/Chelsea-Women-Stats,https://fbref.com/en/squads/0bbd83f6/2023-2024/Manchester-United-Women-Stats,https://fbref.com/en/matches/577d5353/Chelsea-Manchester-United-January-21-2024-Womens-Super-League
11,2024-01-21,Sun,14:00 (06:00),Brighton,Bristol City,3,2,3–2,0.8,1.5,Broadfield Stadium,2049,Lisa Benn,completed,home_win,https://fbref.com/en/squads/fa2752bc/2023-2024/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/41916f68/Bristol-City-Women-Stats,https://fbref.com/en/matches/1d24469d/Brighton-and-Hove-Albion-Bristol-City-January-21-2024-Womens-Super-League
11,2024-01-21,Sun,14:30 (06:30),Manchester City,Liverpool,5,1,5–1,3.0,0.6,Joie Stadium,4599,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2023-2024/Manchester-City-Women-Stats,https://fbref.com/en/squads/00f74a56/2023-2024/Liverpool-Women-Stats,https://fbref.com/en/matches/0de8a662/Manchester-City-Liverpool-January-21-2024-Womens-Super-League
11,2024-01-21,Sun,18:45 (10:45),West Ham,Tottenham,3,4,3–4,2.1,1.8,Chigwell Construction Stadium,1293,Stacey Pearson,completed,away_win,https://fbref.com/en/squads/52d65cea/2023-2024/West-Ham-United-Women-Stats,https://fbref.com/en/squads/e8e4577c/2023-2024/Tottenham-Women-Stats,https://fbref.com/en/matches/de1d70d9/West-Ham-United-Tottenham-January-21-2024-Womens-Super-League
