gameweek,date,day_of_week,start_time,home_team,away_team,home_score,away_score,score,home_xg,away_xg,venue,attendance,referee,status,result,home_team_url,away_team_url,match_report_url
3,2018-09-23,Sun,14:00 (06:00),Arsenal,West Ham,4,3,4–3,3.5,0.9,Meadow Park,1081,Paul Howard,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/df151ef6/Arsenal-West-Ham-United-September-23-2018-Womens-Super-League
3,2018-09-23,Sun,14:00 (06:00),Manchester City,Bristol City,2,2,2–2,4.0,1.2,Academy Stadium,1338,Asaka Koizumi,completed,draw,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/3a79e158/Manchester-City-Bristol-City-September-23-2018-Womens-Super-League
3,2018-09-23,Sun,14:00 (06:00),Everton,Chelsea,,,0–0,0.4,1.2,Haig Avenue,213,Helen Conley,completed,draw,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/d7a91a0f/Everton-Chelsea-September-23-2018-Womens-Super-League
3,2018-09-23,Sun,14:00 (06:00),Reading,Birmingham City,,1,0–1,1.9,2.3,Adams Park,693,Jacob Miles,completed,away_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/57310cfd/Reading-Birmingham-City-September-23-2018-Womens-Super-League
4,2018-09-30,Sun,12:30 (04:30),Birmingham City,Manchester City,2,3,2–3,0.5,1.5,Damson Park,824,Wayne Cartmel,completed,away_win,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/723ce052/Birmingham-City-Manchester-City-September-30-2018-Womens-Super-League
4,2018-09-30,Sun,14:00 (06:00),Chelsea,Brighton,2,,2–0,1.9,0.6,Cherry Red Records Fans' Stadium,1175,Abby Marriott,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/89760011/Chelsea-Brighton-and-Hove-Albion-September-30-2018-Womens-Super-League
4,2018-09-30,Sun,14:00 (06:00),Liverpool,Reading,,1,0–1,0.2,0.8,Prenton Park,382,David McNamara,completed,away_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/0cdb7ead/Liverpool-Reading-September-30-2018-Womens-Super-League
4,2018-09-30,Sun,15:00 (07:00),West Ham,Yeovil Town,2,1,2–1,2.2,1.0,The Rush Green Bowl,367,David Spain,completed,home_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/0b49cc5e/West-Ham-United-Yeovil-Town-September-30-2018-Womens-Super-League
5,2018-10-14,Sun,12:30 (04:30),Manchester City,West Ham,7,1,7–1,3.0,1.2,Academy Stadium,1245,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/e5e258ee/Manchester-City-West-Ham-United-October-14-2018-Womens-Super-League
5,2018-10-14,Sun,14:00 (06:00),Liverpool,Yeovil Town,2,1,2–1,3.3,0.2,Prenton Park,423,Helen Conley,completed,home_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/d1c0d512/Liverpool-Yeovil-Town-October-14-2018-Womens-Super-League
5,2018-10-14,Sun,14:00 (06:00),Everton,Brighton,3,3,3–3,0.9,1.9,Haig Avenue,210,Steven Copeland,completed,draw,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/b7434d01/Everton-Brighton-and-Hove-Albion-October-14-2018-Womens-Super-League
5,2018-10-14,Sun,14:00 (06:00),Chelsea,Arsenal,,5,0–5,0.7,2.2,Cherry Red Records Fans' Stadium,2020,Sam Purkiss,completed,away_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/a919947f/Chelsea-Arsenal-October-14-2018-Womens-Super-League
5,2018-10-14,Sun,15:00 (07:00),Bristol City,Birmingham City,,1,0–1,0.0,1.8,Stoke Gifford Stadium,468,Samuel Allison,completed,away_win,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/7802038b/Bristol-City-Birmingham-City-October-14-2018-Womens-Super-League
6,2018-10-21,Sun,12:30 (04:30),Birmingham City,Chelsea,,,0–0,0.0,3.1,Damson Park,1177,Amy Fearn,completed,draw,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/8cd0cd9e/Birmingham-City-Chelsea-October-21-2018-Womens-Super-League
6,2018-10-21,Sun,14:00 (06:00),Arsenal,Reading,6,,6–0,3.8,0.4,Meadow Park,1586,Abby Marriott,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/581095ec/Arsenal-Reading-October-21-2018-Womens-Super-League
6,2018-10-21,Sun,14:00 (06:00),Brighton,Manchester City,,6,0–6,1.0,2.7,Checkatrade.com Stadium,815,Lucy Oliver,completed,away_win,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/cfec809a/Brighton-and-Hove-Albion-Manchester-City-October-21-2018-Womens-Super-League
6,2018-10-21,Sun,15:00 (07:00),Yeovil Town,Bristol City,1,2,1–2,0.5,2.3,Jewson Stadium,583,Scott Jackson,completed,away_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/870863bb/Yeovil-Town-Bristol-City-October-21-2018-Womens-Super-League
6,2018-10-21,Sun,15:00 (07:00),West Ham,Liverpool,,1,0–1,0.5,1.7,The Rush Green Bowl,1966,Jack Packman,completed,away_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/375b18af/West-Ham-United-Liverpool-October-21-2018-Womens-Super-League
7,2018-10-26,Fri,19:00 (11:00),Manchester City,Reading,1,1,1–1,1.3,1.5,Academy Stadium,1015,David McNamara,completed,draw,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/cae33928/Manchester-City-Reading-October-26-2018-Womens-Super-League
7,2018-10-28,Sun,12:30 (05:30),Chelsea,Liverpool,1,,1–0,1.7,0.3,Cherry Red Records Fans' Stadium,1528,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/8dc878e4/Chelsea-Liverpool-October-28-2018-Womens-Super-League
7,2018-10-28,Sun,14:00 (07:00),Everton,West Ham,1,2,1–2,1.2,2.3,Haig Avenue,143,Aaron Jackson,completed,away_win,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/6a31e8de/Everton-West-Ham-United-October-28-2018-Womens-Super-League
7,2018-10-28,Sun,14:00 (07:00),Brighton,Yeovil Town,2,1,2–1,2.3,1.2,Checkatrade.com Stadium,562,Jacob Miles,completed,home_win,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/97090cf0/Brighton-and-Hove-Albion-Yeovil-Town-October-28-2018-Womens-Super-League
7,2018-10-28,Sun,15:00 (08:00),Bristol City,Arsenal,,4,0–4,0.1,4.4,Stoke Gifford Stadium,658,Daniel Lamport,completed,away_win,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/f448ec1c/Bristol-City-Arsenal-October-28-2018-Womens-Super-League
8,2018-11-04,Sun,12:30 (04:30),Arsenal,Birmingham City,3,1,3–1,1.9,0.2,Meadow Park,1431,Rebecca Welch,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/42778485/Arsenal-Birmingham-City-November-4-2018-Womens-Super-League
8,2018-11-04,Sun,14:00 (06:00),Liverpool,Manchester City,,3,0–3,0.2,2.3,Prenton Park,661,Abigail Marnot,completed,away_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/fbf3502d/Liverpool-Manchester-City-November-4-2018-Womens-Super-League
8,2018-11-04,Sun,14:00 (06:00),Reading,Bristol City,3,,3–0,1.7,0.3,Adams Park,482,Abigail Marnot,completed,home_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/1d90fc15/Reading-Bristol-City-November-4-2018-Womens-Super-League
8,2018-11-04,Sun,15:00 (07:00),Yeovil Town,Everton,1,,1–0,0.3,2.3,The Rush Green Bowl,732,Phillip Staynings,completed,home_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/01629cee/Yeovil-Town-Everton-November-4-2018-Womens-Super-League
8,2018-11-04,Sun,15:00 (07:00),West Ham,Chelsea,,2,0–2,0.2,1.9,Jewson Stadium,962,Rebecca Welch,completed,away_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/33eb989c/West-Ham-United-Chelsea-November-4-2018-Womens-Super-League
10,2018-11-17,Sat,15:00 (07:00),Bristol City,Liverpool,2,1,2–1,1.4,1.3,Stoke Gifford Stadium,554,Richard Gardner,completed,home_win,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/7c56943f/Bristol-City-Liverpool-November-17-2018-Womens-Super-League
10,2018-11-18,Sun,12:30 (04:30),Everton,Arsenal,,4,0–4,0.6,2.5,Haig Avenue,370,Lucy Oliver,completed,away_win,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/8f58af09/Everton-Arsenal-November-18-2018-Womens-Super-League
10,2018-11-18,Sun,14:00 (06:00),Birmingham City,West Ham,3,,3–0,2.3,0.9,Damson Park,663,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/61b76493/Birmingham-City-West-Ham-United-November-18-2018-Womens-Super-League
10,2018-11-18,Sun,14:00 (06:00),Chelsea,Yeovil Town,5,,5–0,3.8,0.0,Cherry Red Records Fans' Stadium,1484,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/b9ff0865/Chelsea-Yeovil-Town-November-18-2018-Womens-Super-League
10,2018-11-18,Sun,14:00 (06:00),Brighton,Reading,1,4,1–4,0.2,1.1,Checkatrade.com Stadium,330,Ryan Atkin,completed,away_win,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/19208bb4/Brighton-and-Hove-Albion-Reading-November-18-2018-Womens-Super-League
11,2018-11-25,Sun,12:30 (04:30),Arsenal,Brighton,4,1,4–1,2.4,0.3,Meadow Park,1237,Rob Whitton,completed,home_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/6794283f/Arsenal-Brighton-and-Hove-Albion-November-25-2018-Womens-Super-League
11,2018-11-25,Sun,14:00 (06:00),Reading,Everton,2,1,2–1,1.6,1.2,Adams Park,285,Amy Fearn,completed,home_win,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/a43981cb/Reading-Everton-November-25-2018-Womens-Super-League
11,2018-11-25,Sun,14:00 (06:00),Liverpool,Birmingham City,,2,0–2,0.2,1.4,Prenton Park,336,Sam Mulhall,completed,away_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/29bf09e1/Liverpool-Birmingham-City-November-25-2018-Womens-Super-League
11,2018-11-25,Sun,15:00 (07:00),Yeovil Town,Manchester City,,4,0–4,1.2,4.8,Jewson Stadium,1153,Amy Fearn,completed,away_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/fb3d2198/Yeovil-Town-Manchester-City-November-25-2018-Womens-Super-League
11,2018-11-25,Sun,15:00 (07:00),West Ham,Bristol City,2,,2–0,1.7,0.4,The Rush Green Bowl,562,Helen Conley,completed,home_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/06a5c519/West-Ham-United-Bristol-City-November-25-2018-Womens-Super-League
12,2018-12-02,Sun,12:00 (04:00),Everton,Liverpool,2,1,2–1,1.0,2.2,Haig Avenue,258,Simon Mather,completed,home_win,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/604e7f75/Merseyside-Derby-Everton-Liverpool-December-2-2018-Womens-Super-League
12,2018-12-02,Sun,12:30 (04:30),Manchester City,Arsenal,2,,2–0,1.3,0.6,Academy Stadium,2149,Abby Marriott,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/356c23a1/Manchester-City-Arsenal-December-2-2018-Womens-Super-League
12,2018-12-02,Sun,14:00 (06:00),Brighton,West Ham,,1,0–1,0.7,1.1,Checkatrade.com Stadium,376,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/5b3fb093/Brighton-and-Hove-Albion-West-Ham-United-December-2-2018-Womens-Super-League
12,2018-12-02,Sun,14:00 (06:00),Birmingham City,Yeovil Town,2,1,2–1,1.8,1.0,Damson Park,662,Jane Simms,completed,home_win,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/matches/7d61b9a3/Birmingham-City-Yeovil-Town-December-2-2018-Womens-Super-League
12,2018-12-02,Sun,14:00 (06:00),Chelsea,Reading,1,,1–0,2.1,0.4,Cherry Red Records Fans' Stadium,1741,Lucy Oliver,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/cda2dd61/Chelsea-Reading-December-2-2018-Womens-Super-League
13,2018-12-09,Sun,12:15 (04:15),Manchester City,Birmingham City,1,,1–0,1.1,0.5,Academy Stadium,1157,,completed,home_win,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/matches/14df9305/Manchester-City-Birmingham-City-December-9-2018-Womens-Super-League
13,2018-12-09,Sun,14:00 (06:00),Everton,Bristol City,,2,0–2,0.8,1.0,Haig Avenue,,,completed,away_win,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/7491b4c8/Everton-Bristol-City-December-9-2018-Womens-Super-League
13,2018-12-09,Sun,14:00 (06:00),Reading,Liverpool,2,2,2–2,1.5,0.8,Adams Park,582,,completed,draw,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/2f1b2fd5/Reading-Liverpool-December-9-2018-Womens-Super-League
13,2018-12-09,Sun,14:30 (06:30),Brighton,Chelsea,,4,0–4,0.8,3.0,Checkatrade.com Stadium,733,,completed,away_win,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/ffcaae96/Brighton-and-Hove-Albion-Chelsea-December-9-2018-Womens-Super-League
13,2018-12-09,Sun,15:00 (07:00),Yeovil Town,West Ham,,5,0–5,0.4,3.5,Jewson Stadium,516,,completed,away_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/matches/83c7e61d/Yeovil-Town-West-Ham-United-December-9-2018-Womens-Super-League
14,2019-01-06,Sun,12:30 (04:30),West Ham,Arsenal,2,4,2–4,0.8,2.3,The Rush Green Bowl,913,Will Finnie,completed,away_win,https://fbref.com/en/squads/52d65cea/2018-2019/West-Ham-United-Women-Stats,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/matches/fbafff3b/West-Ham-United-Arsenal-January-6-2019-Womens-Super-League
14,2019-01-06,Sun,14:00 (06:00),Liverpool,Brighton,,2,0–2,0.6,1.4,Prenton Park,398,Elizabeth Simms,completed,away_win,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/4523ed2d/Liverpool-Brighton-and-Hove-Albion-January-6-2019-Womens-Super-League
14,2019-01-06,Sun,14:00 (06:00),Chelsea,Everton,3,,3–0,3.3,0.8,Cherry Red Records Fans' Stadium,3221,Lee Brennan,completed,home_win,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/4a45695d/Chelsea-Everton-January-6-2019-Womens-Super-League
14,2019-01-06,Sun,14:00 (06:00),Birmingham City,Reading,2,1,2–1,1.3,1.2,Damson Park,606,Robert Massey Ellis,completed,home_win,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/5d020380/2018-2019/Reading-Women-Stats,https://fbref.com/en/matches/63245487/Birmingham-City-Reading-January-6-2019-Womens-Super-League
14,2019-01-06,Sun,15:00 (07:00),Bristol City,Manchester City,1,1,1–1,1.0,2.0,Stoke Gifford Stadium,812,James Durkin,completed,draw,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/2018-2019/Manchester-City-Women-Stats,https://fbref.com/en/matches/db509acf/Bristol-City-Manchester-City-January-6-2019-Womens-Super-League
15,2019-01-13,Sun,12:30 (04:30),Arsenal,Chelsea,1,2,1–2,1.0,1.5,Meadow Park,3019,Rebecca Welch,completed,away_win,https://fbref.com/en/squads/411b1108/2018-2019/Arsenal-Women-Stats,https://fbref.com/en/squads/a6a4e67d/2018-2019/Chelsea-Women-Stats,https://fbref.com/en/matches/b71d960f/Arsenal-Chelsea-January-13-2019-Womens-Super-League
15,2019-01-13,Sun,14:00 (06:00),Birmingham City,Bristol City,,1,0–1,0.7,0.8,Damson Park,610,Lisa Benn,completed,away_win,https://fbref.com/en/squads/e3719fe4/2018-2019/Birmingham-City-Women-Stats,https://fbref.com/en/squads/41916f68/2018-2019/Bristol-City-Women-Stats,https://fbref.com/en/matches/f4135665/Birmingham-City-Bristol-City-January-13-2019-Womens-Super-League
15,2019-01-13,Sun,14:00 (06:00),Brighton,Everton,,,0–0,0.3,0.7,Checkatrade.com Stadium,454,Sunny Gill,completed,draw,https://fbref.com/en/squads/fa2752bc/2018-2019/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/c4989550/2018-2019/Everton-Women-Stats,https://fbref.com/en/matches/e95a9cd9/Brighton-and-Hove-Albion-Everton-January-13-2019-Womens-Super-League
15,2019-01-13,Sun,15:00 (07:00),Yeovil Town,Liverpool,1,2,1–2,0.6,1.7,Jewson Stadium,984,,completed,away_win,https://fbref.com/en/squads/a506e4a2/Yeovil-Town-Women-Stats,https://fbref.com/en/squads/00f74a56/2018-2019/Liverpool-Women-Stats,https://fbref.com/en/matches/1d62f822/Yeovil-Town-Liverpool-January-13-2019-Womens-Super-League
