gameweek,date,day_of_week,start_time,home_team,away_team,home_score,away_score,score,home_xg,away_xg,venue,attendance,referee,status,result,home_team_url,away_team_url,match_report_url
2,2025-09-14,Sun,12:00 (04:00),Lionesses,Manchester Utd,1,5,1–5,1.7,2.5,Copperjax Community Stadium,2800,Emily Heaslip,completed,away_win,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/matches/bdb1923f/London-City-Lionesses-Manchester-United-September-14-2025-Womens-Super-League
2,2025-09-14,Sun,14:30 (06:30),Everton,Tottenham,,2,0–2,0.6,2.4,Goodison Park,6473,Kirsty Dowle,completed,away_win,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/matches/67a4beb2/Everton-Tottenham-September-14-2025-Womens-Super-League
3,2025-09-19,Fri,19:30 (11:30),Everton,Lionesses,1,2,1–2,1.3,1.3,Goodison Park,,Ryan Atkin,completed,away_win,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/matches/b5f2bbee/Everton-London-City-Lionesses-September-19-2025-Womens-Super-League
3,2025-09-19,Fri,19:30 (11:30),Tottenham,Manchester City,1,5,1–5,0.4,4.2,The BetWright Stadium,,Stacey Fullicks,completed,away_win,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/matches/9ca815bf/Tottenham-Manchester-City-September-19-2025-Womens-Super-League
3,2025-09-21,Sun,12:00 (04:00),Chelsea,Leicester City,1,,1–0,1.1,0.5,Cherry Red Records Fans' Stadium,,Melissa Burgin,completed,home_win,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/matches/755f55e0/Chelsea-Leicester-City-September-21-2025-Womens-Super-League
3,2025-09-21,Sun,12:00 (04:00),Brighton,West Ham,4,1,4–1,2.9,1.7,Broadfield Stadium,,Grace Lowe,completed,home_win,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/matches/18d67a47/Brighton-and-Hove-Albion-West-Ham-United-September-21-2025-Womens-Super-League
3,2025-09-21,Sun,12:00 (04:00),Aston Villa,Liverpool,,,,,,Villa Park,,Adewunmi Soneye,scheduled,,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,
3,2025-09-21,Sun,14:50 (06:50),Manchester Utd,Arsenal,,,0–0,0.7,0.7,Leigh Sports Village Stadium,8665,Kirsty Dowle,completed,draw,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/matches/d8a3a810/Manchester-United-Arsenal-September-21-2025-Womens-Super-League
4,2025-09-27,Sat,12:00 (04:00),Arsenal,Aston Villa,1,1,1–1,2.5,1.0,Emirates Stadium,24712,Lisa Benn,completed,draw,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/matches/e87f38e4/Arsenal-Aston-Villa-September-27-2025-Womens-Super-League
4,2025-09-28,Sun,12:00 (04:00),Brighton,Everton,1,,1–0,1.1,0.6,Broadfield Stadium,1722,Stacey Pearson,completed,home_win,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/matches/378d904c/Brighton-and-Hove-Albion-Everton-September-28-2025-Womens-Super-League
4,2025-09-28,Sun,12:00 (04:00),Liverpool,Manchester Utd,,2,0–2,0.8,1.7,Totally Wicked Stadium,3022,Megan Wilson,completed,away_win,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/matches/7c0658b1/North-West-Derby-Liverpool-Manchester-United-September-28-2025-Womens-Super-League
4,2025-09-28,Sun,12:00 (04:00),Manchester City,Lionesses,4,1,4–1,2.6,0.5,Joie Stadium,,Phoebe Cross,completed,home_win,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/matches/e380ea82/Manchester-City-London-City-Lionesses-September-28-2025-Womens-Super-League
4,2025-09-28,Sun,12:00 (04:00),Leicester City,Tottenham,1,2,1–2,0.7,1.0,King Power Stadium,,Harrison Blair,completed,away_win,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/matches/6fa631fd/Leicester-City-Tottenham-September-28-2025-Womens-Super-League
4,2025-09-28,Sun,14:30 (06:30),West Ham,Chelsea,,4,0–4,1.8,2.7,Chigwell Construction Stadium,,Callum Jones,completed,away_win,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/matches/6ec5b5ad/West-Ham-United-Chelsea-September-28-2025-Womens-Super-League
5,2025-10-03,Fri,19:30 (11:30),Manchester Utd,Chelsea,1,1,1–1,1.0,2.9,Leigh Sports Village Stadium,5105,Abigail Byrne,completed,draw,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/matches/210e6a02/Manchester-United-Chelsea-October-3-2025-Womens-Super-League
5,2025-10-04,Sat,12:00 (04:00),Manchester City,Arsenal,3,2,3–2,2.4,1.7,Joie Stadium,,Melissa Burgin,completed,home_win,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/matches/de0ed6fe/Manchester-City-Arsenal-October-4-2025-Womens-Super-League
5,2025-10-05,Sun,11:55 (03:55),Lionesses,Liverpool,1,,1–0,2.1,0.2,Copperjax Community Stadium,,Emily Heaslip,completed,home_win,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/matches/ce8906c3/London-City-Lionesses-Liverpool-October-5-2025-Womens-Super-League
5,2025-10-05,Sun,11:55 (03:55),Leicester City,Everton,1,1,1–1,0.4,0.3,King Power Stadium,,Lisa Benn,completed,draw,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/matches/617df4cc/Leicester-City-Everton-October-5-2025-Womens-Super-League
5,2025-10-05,Sun,11:55 (03:55),West Ham,Aston Villa,,2,0–2,1.1,1.2,Chigwell Construction Stadium,,Grace Lowe,completed,away_win,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/matches/714b1d8a/West-Ham-United-Aston-Villa-October-5-2025-Womens-Super-League
5,2025-10-05,Sun,11:55 (03:55),Tottenham,Brighton,1,,1–0,1.1,0.7,The BetWright Stadium,,Ryan Atkin,completed,home_win,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/42cd76a3/Tottenham-Brighton-and-Hove-Albion-October-5-2025-Womens-Super-League
6,2025-10-12,Sun,12:00 (04:00),Aston Villa,Leicester City,,,0–0,2.9,0.3,Villa Park,2486,Melissa Burgin,completed,draw,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/matches/20c6ad3b/Aston-Villa-Leicester-City-October-12-2025-Womens-Super-League
6,2025-10-12,Sun,12:00 (04:00),Chelsea,Tottenham,1,,1–0,2.4,0.6,Cherry Red Records Fans' Stadium,,Grace Lowe,completed,home_win,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/matches/d800e91e/Chelsea-Tottenham-October-12-2025-Womens-Super-League
6,2025-10-12,Sun,12:00 (04:00),Lionesses,West Ham,1,,1–0,2.6,0.7,Copperjax Community Stadium,,Abigail Byrne,completed,home_win,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/matches/37ca2bd5/London-City-Lionesses-West-Ham-United-October-12-2025-Womens-Super-League
6,2025-10-12,Sun,12:00 (04:00),Everton,Manchester Utd,1,4,1–4,0.5,2.4,Hill Dickinson Stadium,18154,Stacey Fullicks,completed,away_win,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/matches/23cc82c8/Everton-Manchester-United-October-12-2025-Womens-Super-League
6,2025-10-12,Sun,14:30 (06:30),Arsenal,Brighton,1,,1–0,1.2,0.5,Emirates Stadium,27336,Kirsty Dowle,completed,home_win,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/matches/5d6ea3ec/Arsenal-Brighton-and-Hove-Albion-October-12-2025-Womens-Super-League
6,2025-10-12,Sun,16:45 (08:45),Liverpool,Manchester City,1,2,1–2,0.3,1.5,Anfield,,William Davis,completed,away_win,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/matches/28293ea3/Liverpool-Manchester-City-October-12-2025-Womens-Super-League
7,2025-11-01,Sat,12:00 (05:00),Manchester City,West Ham,,,,,,Joie Stadium,,,scheduled,,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/stathead/matchup/teams/9ce68f8a/52d65cea/Manchester-City-vs-West-Ham-United-History
7,2025-11-01,Sat,12:00 (05:00),Chelsea,Lionesses,,,,,,Stamford Bridge,,,scheduled,,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/stathead/matchup/teams/a6a4e67d/5e296e13/Chelsea-vs-London-City-Lionesses-History
7,2025-11-02,Sun,12:00 (04:00),Aston Villa,Everton,,,,,,Villa Park,,,scheduled,,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/stathead/matchup/teams/c4989550/53157aa8/Everton-vs-Aston-Villa-History
7,2025-11-02,Sun,12:00 (04:00),Tottenham,Liverpool,,,,,,The BetWright Stadium,,,scheduled,,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/stathead/matchup/teams/e8e4577c/00f74a56/Tottenham-Hotspur-vs-Liverpool-History
7,2025-11-02,Sun,12:00 (04:00),Leicester City,Arsenal,,,,,,King Power Stadium,,,scheduled,,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/stathead/matchup/teams/411b1108/23bce84e/Arsenal-vs-Leicester-City-History
7,2025-11-02,Sun,12:00 (04:00),Brighton,Manchester Utd,,,,,,Broadfield Stadium,,,scheduled,,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/stathead/matchup/teams/fa2752bc/0bbd83f6/Brighton-and-Hove-Albion-vs-Manchester-United-History
8,2025-11-08,Sat,12:00 (04:00),Manchester Utd,Aston Villa,,,,,,Leigh Sports Village Stadium,,,scheduled,,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/stathead/matchup/teams/53157aa8/0bbd83f6/Aston-Villa-vs-Manchester-United-History
8,2025-11-08,Sat,12:00 (04:00),Arsenal,Chelsea,,,,,,Emirates Stadium,,,scheduled,,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/stathead/matchup/teams/a6a4e67d/411b1108/Chelsea-vs-Arsenal-History
8,2025-11-09,Sun,11:55 (03:55),Lionesses,Tottenham,,,,,,Copperjax Community Stadium,,,scheduled,,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/stathead/matchup/teams/e8e4577c/5e296e13/Tottenham-Hotspur-vs-London-City-Lionesses-History
8,2025-11-09,Sun,12:00 (04:00),Liverpool,Brighton,,,,,,Totally Wicked Stadium,,,scheduled,,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/stathead/matchup/teams/fa2752bc/00f74a56/Brighton-and-Hove-Albion-vs-Liverpool-History
8,2025-11-09,Sun,12:00 (04:00),West Ham,Leicester City,,,,,,Chigwell Construction Stadium,,,scheduled,,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/stathead/matchup/teams/52d65cea/23bce84e/West-Ham-United-vs-Leicester-City-History
8,2025-11-09,Sun,14:30 (06:30),Everton,Manchester City,,,,,,Goodison Park,,,scheduled,,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/stathead/matchup/teams/c4989550/9ce68f8a/Everton-vs-Manchester-City-History
9,2025-11-15,Sat,13:30 (05:30),Manchester City,Manchester Utd,,,,,,Etihad Stadium,,,scheduled,,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/stathead/matchup/teams/9ce68f8a/0bbd83f6/Manchester-Derby-Manchester-City-vs-Manchester-United-History
9,2025-11-16,Sun,12:00 (04:00),Liverpool,Chelsea,,,,,,Totally Wicked Stadium,,,scheduled,,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/stathead/matchup/teams/a6a4e67d/00f74a56/Chelsea-vs-Liverpool-History
9,2025-11-16,Sun,12:00 (04:00),Brighton,Leicester City,,,,,,The American Express Stadium,,,scheduled,,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/stathead/matchup/teams/fa2752bc/23bce84e/Brighton-and-Hove-Albion-vs-Leicester-City-History
9,2025-11-16,Sun,12:00 (04:00),Aston Villa,Lionesses,,,,,,Villa Park,,,scheduled,,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/stathead/matchup/teams/5e296e13/53157aa8/London-City-Lionesses-vs-Aston-Villa-History
9,2025-11-16,Sun,12:00 (04:00),West Ham,Everton,,,,,,Chigwell Construction Stadium,,,scheduled,,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/stathead/matchup/teams/c4989550/52d65cea/Everton-vs-West-Ham-United-History
9,2025-11-16,Sun,14:30 (06:30),Tottenham,Arsenal,,,,,,The BetWright Stadium,,,scheduled,,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/stathead/matchup/teams/e8e4577c/411b1108/North-London-Derby-Tottenham-Hotspur-vs-Arsenal-History
10,2025-12-06,Sat,12:00 (04:00),Arsenal,Liverpool,,,,,,Emirates Stadium,,,scheduled,,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/stathead/matchup/teams/411b1108/00f74a56/Arsenal-vs-Liverpool-History
10,2025-12-07,Sun,12:00 (04:00),Leicester City,Manchester City,,,,,,King Power Stadium,,,scheduled,,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/stathead/matchup/teams/9ce68f8a/23bce84e/Manchester-City-vs-Leicester-City-History
10,2025-12-07,Sun,12:00 (04:00),Tottenham,Aston Villa,,,,,,The BetWright Stadium,,,scheduled,,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/stathead/matchup/teams/e8e4577c/53157aa8/Tottenham-Hotspur-vs-Aston-Villa-History
10,2025-12-07,Sun,12:00 (04:00),Lionesses,Brighton,,,,,,Copperjax Community Stadium,,,scheduled,,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/stathead/matchup/teams/fa2752bc/5e296e13/Brighton-and-Hove-Albion-vs-London-City-Lionesses-History
10,2025-12-07,Sun,12:00 (04:00),Manchester Utd,West Ham,,,,,,Leigh Sports Village Stadium,,,scheduled,,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/stathead/matchup/teams/52d65cea/0bbd83f6/West-Ham-United-vs-Manchester-United-History
10,2025-12-07,Sun,14:30 (06:30),Chelsea,Everton,,,,,,Cherry Red Records Fans' Stadium,,,scheduled,,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/stathead/matchup/teams/c4989550/a6a4e67d/Everton-vs-Chelsea-History
11,2025-12-13,Sat,12:00 (04:00),Everton,Arsenal,,,,,,Goodison Park,,,scheduled,,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/stathead/matchup/teams/c4989550/411b1108/Everton-vs-Arsenal-History
11,2025-12-14,Sun,11:55 (03:55),Leicester City,Lionesses,,,,,,King Power Stadium,,,scheduled,,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/stathead/matchup/teams/5e296e13/23bce84e/London-City-Lionesses-vs-Leicester-City-History
11,2025-12-14,Sun,11:55 (03:55),West Ham,Liverpool,,,,,,Chigwell Construction Stadium,,,scheduled,,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/stathead/matchup/teams/52d65cea/00f74a56/West-Ham-United-vs-Liverpool-History
11,2025-12-14,Sun,12:00 (04:00),Brighton,Chelsea,,,,,,Broadfield Stadium,,,scheduled,,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/stathead/matchup/teams/fa2752bc/a6a4e67d/Brighton-and-Hove-Albion-vs-Chelsea-History
11,2025-12-14,Sun,12:00 (04:00),Manchester City,Aston Villa,,,,,,Joie Stadium,,,scheduled,,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/stathead/matchup/teams/9ce68f8a/53157aa8/Manchester-City-vs-Aston-Villa-History
11,2025-12-14,Sun,14:30 (06:30),Manchester Utd,Tottenham,,,,,,Leigh Sports Village Stadium,,,scheduled,,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/stathead/matchup/teams/e8e4577c/0bbd83f6/Tottenham-Hotspur-vs-Manchester-United-History
12,2026-01-11,Sun,12:00 (04:00),Manchester City,Everton,,,,,,Joie Stadium,,,scheduled,,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/squads/c4989550/Everton-Women-Stats,https://fbref.com/en/stathead/matchup/teams/c4989550/9ce68f8a/Everton-vs-Manchester-City-History
12,2026-01-11,Sun,14:00 (06:00),Liverpool,Lionesses,,,,,,Totally Wicked Stadium,,,scheduled,,https://fbref.com/en/squads/00f74a56/Liverpool-Women-Stats,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/stathead/matchup/teams/5e296e13/00f74a56/London-City-Lionesses-vs-Liverpool-History
12,2026-01-11,Sun,14:00 (06:00),Tottenham,Leicester City,,,,,,The BetWright Stadium,,,scheduled,,https://fbref.com/en/squads/e8e4577c/Tottenham-Women-Stats,https://fbref.com/en/squads/23bce84e/Leicester-City-Women-Stats,https://fbref.com/en/stathead/matchup/teams/e8e4577c/23bce84e/Tottenham-Hotspur-vs-Leicester-City-History
12,2026-01-11,Sun,14:00 (06:00),Arsenal,Manchester Utd,,,,,,Emirates Stadium,,,scheduled,,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/squads/0bbd83f6/Manchester-United-Women-Stats,https://fbref.com/en/stathead/matchup/teams/411b1108/0bbd83f6/Arsenal-vs-Manchester-United-History
12,2026-01-11,Sun,14:00 (06:00),Chelsea,West Ham,,,,,,Cherry Red Records Fans' Stadium,,,scheduled,,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/squads/52d65cea/West-Ham-United-Women-Stats,https://fbref.com/en/stathead/matchup/teams/a6a4e67d/52d65cea/Chelsea-vs-West-Ham-United-History
12,2026-01-11,Sun,14:00 (06:00),Aston Villa,Brighton,,,,,,Villa Park,,,scheduled,,https://fbref.com/en/squads/53157aa8/Aston-Villa-Women-Stats,https://fbref.com/en/squads/fa2752bc/Brighton-and-Hove-Albion-Women-Stats,https://fbref.com/en/stathead/matchup/teams/fa2752bc/53157aa8/Brighton-and-Hove-Albion-vs-Aston-Villa-History
13,2026-01-24,Sat,12:30 (04:30),Chelsea,Arsenal,,,,,,Stamford Bridge,,,scheduled,,https://fbref.com/en/squads/a6a4e67d/Chelsea-Women-Stats,https://fbref.com/en/squads/411b1108/Arsenal-Women-Stats,https://fbref.com/en/stathead/matchup/teams/a6a4e67d/411b1108/Chelsea-vs-Arsenal-History
13,2026-01-25,Sun,14:00 (06:00),Lionesses,Manchester City,,,,,,Copperjax Community Stadium,,,scheduled,,https://fbref.com/en/squads/5e296e13/London-City-Lionesses-Stats,https://fbref.com/en/squads/9ce68f8a/Manchester-City-Women-Stats,https://fbref.com/en/stathead/matchup/teams/9ce68f8a/5e296e13/Manchester-City-vs-London-City-Lionesses-History
